"annotation_id","annotator","created_at","id","label","lead_time","title","updated_at"
792,"1","2023-08-25T10:46:08.138380Z",720804,"[{""start"":14,""end"":44,""text"":""Техническая поддержка. 01.2023"",""labels"":[""TITLE""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",6.94,"[МРСК СевКав] Техническая поддержка. 01.2023","2023-08-25T10:46:08.138436Z"
793,"1","2023-08-25T10:46:17.856864Z",799077,"[{""start"":22,""end"":47,""text"":"" Ошибка авторизации в ЛКК"",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""56164"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",8.528,"[МРСК СевКав] #HD56164 Ошибка авторизации в ЛКК","2023-08-25T10:46:17.856917Z"
794,"1","2023-08-25T10:46:27.651764Z",603359,"[{""start"":21,""end"":68,""text"":""Не загрузились Акты замены из ПАК МК во Флагман"",""labels"":[""TITLE""]},{""start"":13,""end"":19,""text"":""928073"",""labels"":[""ID""]},{""start"":0,""end"":9,""text"":""МРСК ЦиП "",""labels"":[""PROJECT""]}]",8.585,"МРСК ЦиП (SD 928073) Не загрузились Акты замены из ПАК МК во Флагман","2023-08-25T10:46:27.651815Z"
795,"1","2023-08-25T10:46:43.644704Z",689212,"[{""start"":23,""end"":91,""text"":""Мониторинг выявления компонентов, вызывающих задержку АРМ диспетчера"",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""50365"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",14.79,"[МРСК СевКав] #HD50365 Мониторинг выявления компонентов, вызывающих задержку АРМ диспетчера","2023-08-25T10:46:43.644763Z"
796,"1","2023-08-25T10:46:54.323420Z",671129,"[{""start"":18,""end"":65,""text"":""В мобильном сервисе не появляются Акты проверки"",""labels"":[""TITLE""]},{""start"":11,""end"":17,""text"":""986585"",""labels"":[""ID""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",9.248,"[МОЭСК] #HD986585 В мобильном сервисе не появляются Акты проверки","2023-08-25T10:46:54.323482Z"
797,"1","2023-08-25T10:47:04.745399Z",775022,"[{""start"":20,""end"":62,""text"":""Приложение SmartThings блокирует работу ЦК"",""labels"":[""TITLE""]},{""start"":12,""end"":20,""text"":""1136904 "",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",8.711,"[МОЭСК МС] #1136904 Приложение SmartThings блокирует работу ЦК","2023-08-25T10:47:04.745458Z"
798,"1","2023-08-25T10:47:14.789193Z",765530,"[{""start"":22,""end"":69,""text"":""Не выгружаются баллы важности и тип потребителя"",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1701650"",""labels"":[""ID""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]}]",8.479,"[МРСК Центр] #1701650 Не выгружаются баллы важности и тип потребителя","2023-08-25T10:47:14.789253Z"
799,"1","2023-08-25T10:47:24.423337Z",577690,"[{""start"":31,""end"":84,""text"":""Возникла проблема интеграции SAP и мобильных сервисов"",""labels"":[""TITLE""]},{""start"":22,""end"":29,""text"":""1319780"",""labels"":[""ID""]},{""start"":0,""end"":17,""text"":""МРСК ЦиП и Центра"",""labels"":[""PROJECT""]}]",8.402,"МРСК ЦиП и Центра (SD 1319780) Возникла проблема интеграции SAP и мобильных сервисов","2023-08-25T10:47:24.423388Z"
800,"1","2023-08-25T10:47:36.986439Z",600441,"[{""start"":22,""end"":86,""text"":""Предоставление прав доступа, смена пароля\/восстановление доступа"",""labels"":[""TITLE""]},{""start"":9,""end"":22,""text"":""ТП. 03.2022. "",""labels"":[""OTHER""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",11.264,"[КСК МС] ТП. 03.2022. Предоставление прав доступа, смена пароля/восстановление доступа","2023-08-25T10:47:36.986490Z"
801,"1","2023-08-25T10:47:48.110734Z",608767,"[{""start"":24,""end"":76,""text"":""Ошибка: не прошла синхронизация маршрута от 15.03.22"",""labels"":[""TITLE""]},{""start"":15,""end"":22,""text"":"" 969767"",""labels"":[""ID""]},{""start"":0,""end"":11,""text"":""МРСК Центр."",""labels"":[""PROJECT""]}]",9.878,"МРСК Центр. (SD 969767) Ошибка: не прошла синхронизация маршрута от 15.03.22","2023-08-25T10:47:48.110795Z"
802,"1","2023-08-25T10:47:59.107517Z",678649,"[{""start"":20,""end"":68,""text"":""Неподтвержденные задания импортировались в Омнис"",""labels"":[""TITLE""]},{""start"":12,""end"":20,""text"":""1043168 "",""labels"":[""ID""]},{""start"":0,""end"":8,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]}]",9.77,"МРСК ЦиП #HD1043168 Неподтвержденные задания импортировались в Омнис","2023-08-25T10:47:59.107568Z"
803,"1","2023-08-25T10:48:09.678443Z",693020,"[{""start"":25,""end"":42,""text"":""Обновить ПУ в АРМ"",""labels"":[""TITLE""]},{""start"":17,""end"":25,""text"":""1372995 "",""labels"":[""ID""]},{""start"":1,""end"":11,""text"":""МРСК ЦЕНТР"",""labels"":[""PROJECT""]}]",9.309,"[МРСК ЦЕНТР] #HD 1372995 Обновить ПУ в АРМ","2023-08-25T10:48:09.678494Z"
804,"1","2023-08-25T10:48:19.538607Z",689397,"[{""start"":24,""end"":74,""text"":""Необходима выгрузка из базы ПАК МК по всем работам"",""labels"":[""TITLE""]},{""start"":16,""end"":23,""text"":""1354561"",""labels"":[""ID""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]}]",8.676,"[МРСК Центр] #HD1354561 Необходима выгрузка из базы ПАК МК по всем работам","2023-08-25T10:48:19.538658Z"
805,"1","2023-08-25T10:48:27.389211Z",632930,"[{""start"":7,""end"":35,""text"":""Анализ замечаний по реестру."",""labels"":[""TITLE""]},{""start"":0,""end"":6,""text"":""МОЭСК."",""labels"":[""PROJECT""]}]",6.368,"МОЭСК. Анализ замечаний по реестру.","2023-08-25T10:48:27.389267Z"
806,"1","2023-08-25T10:48:49.338653Z",545678,"[{""start"":17,""end"":92,""text"":""В цифровом контролере не отображаются роторные пломбы серии Э025701-Э025800"",""labels"":[""TITLE""]},{""start"":10,""end"":15,""text"":""43056"",""labels"":[""ID""]},{""start"":97,""end"":103,""text"":""802439"",""labels"":[""ID""]},{""start"":0,""end"":6,""text"":""МОЭСК."",""labels"":[""PROJECT""]}]",20.731,"МОЭСК. HD-43056  В цифровом контролере не отображаются роторные пломбы серии Э025701-Э025800 (SD 802439)","2023-08-25T10:48:49.338706Z"
807,"1","2023-08-25T10:48:57.984488Z",645051,"[{""start"":19,""end"":83,""text"":""Проверка ctrl+alt+shift+actions. \""Отправить в мобильные сервисы\"""",""labels"":[""TITLE""]},{""start"":1,""end"":16,""text"":""NE Янтарьэнерго"",""labels"":[""PROJECT""]}]",7.344,"[NE Янтарьэнерго]. Проверка ctrl+alt+shift+actions. ""Отправить в мобильные сервисы""","2023-08-25T10:48:57.984543Z"
808,"1","2023-08-25T10:49:08.699171Z",590574,"[{""start"":24,""end"":88,""text"":""В Отчёте по выполненным работам. Форматы в ячейках нестандартные"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК Центр."",""labels"":[""PROJECT""]},{""start"":15,""end"":22,""text"":""1097024"",""labels"":[""ID""]}]",9.566,"МРСК Центр. (SD1097024) В Отчёте по выполненным работам. Форматы в ячейках нестандартные","2023-08-25T10:49:08.699226Z"
809,"1","2023-08-25T10:49:16.252866Z",654336,"[{""start"":13,""end"":52,""text"":""МП iOS. Ошибка в блоке фотографирование"",""labels"":[""TITLE""]},{""start"":0,""end"":12,""text"":""МРСК СК ЛКК."",""labels"":[""PROJECT""]}]",6.32,"МРСК СК ЛКК. МП iOS. Ошибка в блоке фотографирование","2023-08-25T10:49:16.252922Z"
810,"1","2023-08-25T10:49:31.979317Z",670576,"[{""start"":23,""end"":92,""text"":""Маршрутный лист общего участка не виден в диспетчере с уровня Филиал."",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""49567"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",14.537,"[МРСК СевКав] #HD49567 Маршрутный лист общего участка не виден в диспетчере с уровня Филиал.","2023-08-25T10:49:31.979372Z"
811,"1","2023-08-25T10:49:49.532965Z",781427,"[{""start"":22,""end"":89,""text"":""В АРМ Диспетчера не импортировались номера пломб в акте проверки ПУ"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":14,""end"":21,""text"":""1146978"",""labels"":[""ID""]}]",16.357,"[МОЭСК МС] #HD1146978 В АРМ Диспетчера не импортировались номера пломб в акте проверки ПУ ","2023-08-25T10:49:49.533018Z"
812,"1","2023-08-25T10:50:01.126026Z",744117,"[{""start"":22,""end"":72,""text"":""Не загружаются отчеты во вкладке администрирование"",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1599350"",""labels"":[""ID""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]}]",10.173,"[МРСК Центр] #1599350 Не загружаются отчеты во вкладке администрирование","2023-08-25T10:50:01.126080Z"
813,"1","2023-08-25T10:50:13.877826Z",780047,"[{""start"":19,""end"":130,""text"":""Необходимо в АРМ Диспетчера добавить второй этап подтверждения, доступный пользователям без признака подрядчик."",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":14,""end"":18,""text"":""5055"",""labels"":[""ID""]}]",11.591,"[МОЭСК МС] #HD5055 Необходимо в АРМ Диспетчера добавить второй этап подтверждения, доступный пользователям без признака подрядчик.","2023-08-25T10:50:13.877882Z"
814,"1","2023-08-25T10:50:21.767979Z",661730,"[{""start"":13,""end"":52,""text"":""Не работает фильтр в разделе Результаты"",""labels"":[""TITLE""]},{""start"":0,""end"":12,""text"":""МРСК СК ЛКК."",""labels"":[""PROJECT""]}]",6.591,"МРСК СК ЛКК. Не работает фильтр в разделе Результаты","2023-08-25T10:50:21.768039Z"
815,"1","2023-08-25T10:50:30.817230Z",609771,"[{""start"":19,""end"":84,""text"":""Отсутствие ФИО и логин не дает возможности отображения пломб в МО"",""labels"":[""TITLE""]},{""start"":10,""end"":16,""text"":""897720"",""labels"":[""ID""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",7.716,"МОЭСК (SD 897720)  Отсутствие ФИО и логин не дает возможности отображения пломб в МО","2023-08-25T10:50:30.817289Z"
816,"1","2023-08-25T10:50:39.873247Z",801315,"[{""start"":16,""end"":102,""text"":"" Необходимо доработать автоподтверждение актов по маршрутам с истекшим сроком действия"",""labels"":[""TITLE""]},{""start"":12,""end"":16,""text"":""5180"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",7.922,"[МОЭСК МС] #5180 Необходимо доработать автоподтверждение актов по маршрутам с истекшим сроком действия","2023-08-25T10:50:39.873384Z"
817,"1","2023-08-25T10:50:47.193539Z",626767,"[{""start"":12,""end"":41,""text"":""Техническая поддержка 05.2022"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",6.104,"[МОЭСК МС]. Техническая поддержка 05.2022","2023-08-25T10:50:47.193593Z"
818,"1","2023-08-25T10:50:56.584116Z",769422,"[{""start"":11,""end"":79,""text"":""Добавление возможности блокирования пользователей с неактуальной АПК"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",8.104,"[МОЭСК МС] Добавление возможности блокирования пользователей с неактуальной АПК","2023-08-25T10:50:56.584173Z"
819,"1","2023-08-25T10:51:03.664139Z",617212,"[{""start"":12,""end"":93,""text"":""В отчёт по выполненным работам не попадают акты \""отказ от выполнения\"" (по письму)"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК Центр."",""labels"":[""PROJECT""]}]",5.63,"МРСК Центр. В отчёт по выполненным работам не попадают акты ""отказ от выполнения"" (по письму)","2023-08-25T10:51:03.664197Z"
820,"1","2023-08-25T10:51:09.958120Z",600563,"[{""start"":10,""end"":33,""text"":""Проблематика отчетности"",""labels"":[""TITLE""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",5.155,"[КСК МС]. Проблематика отчетности","2023-08-25T10:51:09.958173Z"
821,"1","2023-08-25T10:51:18.145352Z",732073,"[{""start"":20,""end"":61,""text"":""Техническая поддержка. Мониторинг 02.2023"",""labels"":[""TITLE""]},{""start"":1,""end"":17,""text"":""МРСК ЦиП и Центр"",""labels"":[""PROJECT""]}]",7.024,"[МРСК ЦиП и Центр]. Техническая поддержка. Мониторинг 02.2023","2023-08-25T10:51:18.145408Z"
822,"1","2023-08-25T10:51:30.457567Z",799514,"[{""start"":23,""end"":73,""text"":""Частичное отсутствие показаний из ПАК МК в Омни-ус"",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""56067"",""labels"":[""ID""]},{""start"":0,""end"":13,""text"":""[Россети ЦиП]"",""labels"":[""PROJECT""]}]",11.117,"[Россети ЦиП] #HD56067 Частичное отсутствие показаний из ПАК МК в Омни-ус ","2023-08-25T10:51:30.457634Z"
823,"1","2023-08-25T10:51:39.642094Z",722363,"[{""start"":19,""end"":52,""text"":""web приложение мобильный обходчик"",""labels"":[""TITLE""]},{""start"":1,""end"":8,""text"":""МРСК СЗ"",""labels"":[""PROJECT""]},{""start"":13,""end"":18,""text"":""51971"",""labels"":[""ID""]}]",7.891,"[МРСК СЗ] #HD51971 web приложение мобильный обходчик","2023-08-25T10:51:39.642151Z"
824,"1","2023-08-25T10:51:50.071671Z",703599,"[{""start"":26,""end"":80,""text"":""В мобильном обходчике не все адреса выгружаются по КТП"",""labels"":[""TITLE""]},{""start"":12,""end"":25,""text"":""СК00-00381421"",""labels"":[""ID""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",9.212,"[КСК МС] #HDСК00-00381421 В мобильном обходчике не все адреса выгружаются по КТП","2023-08-25T10:51:50.071722Z"
825,"1","2023-08-25T10:51:56.715523Z",654270,"[{""start"":13,""end"":32,""text"":""Ошибки в работе АРМ"",""labels"":[""TITLE""]},{""start"":0,""end"":12,""text"":""МРСК СК ЛКК."",""labels"":[""PROJECT""]}]",5.407,"МРСК СК ЛКК. Ошибки в работе АРМ","2023-08-25T10:51:56.715582Z"
826,"1","2023-08-25T10:52:07.002788Z",759724,"[{""start"":20,""end"":182,""text"":""Необходимо исключить возможность выбора даты поверки больше даты текущей при заполнении поля «Дата поверки» для устанавливаемых приборов в измерительном комплексе"",""labels"":[""TITLE""]},{""start"":12,""end"":19,""text"":""1112955"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",9.111,"[МОЭСК МС] #1112955 Необходимо исключить возможность выбора даты поверки больше даты текущей при заполнении поля «Дата поверки» для устанавливаемых приборов в измерительном комплексе","2023-08-25T10:52:07.002842Z"
827,"1","2023-08-25T10:52:17.857413Z",683906,"[{""start"":22,""end"":87,""text"":""Предоставление прав доступа, смена пароля\/восстановление доступа "",""labels"":[""TITLE""]},{""start"":9,""end"":21,""text"":""ТП. 10.2022."",""labels"":[""OTHER""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",9.649,"[КСК МС] ТП. 10.2022. Предоставление прав доступа, смена пароля/восстановление доступа ","2023-08-25T10:52:17.857464Z"
828,"1","2023-08-25T10:52:25.865062Z",686061,"[{""start"":19,""end"":83,""text"":""Некорректный номер акта БУП при построении отчета СУ-04 Россети."",""labels"":[""TITLE""]},{""start"":11,""end"":19,""text"":""1004241 "",""labels"":[""ID""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",6.797,"[МОЭСК] #HD1004241 Некорректный номер акта БУП при построении отчета СУ-04 Россети.","2023-08-25T10:52:25.865122Z"
829,"1","2023-08-25T10:52:34.298722Z",544501,"[{""start"":15,""end"":53,""text"":""не загружены показания из МО в Omni-us"",""labels"":[""TITLE""]},{""start"":9,""end"":14,""text"":""42997"",""labels"":[""ID""]},{""start"":0,""end"":4,""text"":""ВОЭК"",""labels"":[""PROJECT""]}]",7.233,"ВОЭК. HD-42997 не загружены показания из МО в Omni-us","2023-08-25T10:52:34.298782Z"
830,"1","2023-08-25T10:52:46.550016Z",788740,"[{""start"":27,""end"":79,""text"":""Контрольный обход не отработан в мобильном обходчике"",""labels"":[""TITLE""]},{""start"":13,""end"":26,""text"":""СК00-00439925"",""labels"":[""ID""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",11.085,"[КСК МС] #HD СК00-00439925 Контрольный обход не отработан в мобильном обходчике","2023-08-25T10:52:46.550074Z"
831,"1","2023-08-25T10:52:53.837824Z",538592,"[{""start"":18,""end"":116,""text"":""При продлении МЛ в АРМ Диспетчере время окончания должно соответствовать 23:59 (Внутренняя задача)"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",5.74,"МРСК СевКав. HD.  При продлении МЛ в АРМ Диспетчере время окончания должно соответствовать 23:59 (Внутренняя задача)","2023-08-25T10:52:53.837880Z"
832,"1","2023-08-25T10:53:03.848910Z",790157,"[{""start"":22,""end"":70,""text"":""Ошибка \""Bad gateway\"" при загрузке АРМ Диспетчера"",""labels"":[""TITLE""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]},{""start"":14,""end"":21,""text"":""1797528"",""labels"":[""ID""]}]",8.708,"[МРСК Центр] #1797528 Ошибка ""Bad gateway"" при загрузке АРМ Диспетчера","2023-08-25T10:53:03.848962Z"
833,"1","2023-08-25T10:53:13.200272Z",558587,"[{""start"":17,""end"":62,""text"":""Требуется прогрузить джоб.(Внутренняя задача)"",""labels"":[""TITLE""]},{""start"":0,""end"":12,""text"":""МРСК СевКав."",""labels"":[""PROJECT""]}]",8.127,"МРСК СевКав. HD. Требуется прогрузить джоб.(Внутренняя задача)","2023-08-25T10:53:13.200326Z"
834,"1","2023-08-25T10:53:20.153977Z",513928,"[{""start"":12,""end"":81,""text"":""В АРМ диспетчера необходимо исправить наименование РЭС и филиалов ЭС."",""labels"":[""TITLE""]},{""start"":0,""end"":12,""text"":""Казань. МС. "",""labels"":[""PROJECT""]}]",5.8,"Казань. МС. В АРМ диспетчера необходимо исправить наименование РЭС и филиалов ЭС.","2023-08-25T10:53:20.154035Z"
835,"1","2023-08-25T10:53:26.636169Z",687823,"[{""start"":13,""end"":85,""text"":""Раздел \""Нет строки задания в маршруте\"" отображается в контрольном обходе"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",5.291,"МРСК СевКав. Раздел ""Нет строки задания в маршруте"" отображается в контрольном обходе","2023-08-25T10:53:26.636223Z"
836,"1","2023-08-25T10:53:34.345810Z",659768,"[{""start"":12,""end"":41,""text"":""Техническая поддержка 08.2022"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",6.529,"[МОЭСК МС]. Техническая поддержка 08.2022","2023-08-25T10:53:34.345864Z"
837,"1","2023-08-25T10:53:49.138046Z",753845,"[{""start"":26,""end"":96,""text"":""В отчете о выполненных работах в АРМ диспетчере отсутствуют координаты"",""labels"":[""TITLE""]},{""start"":12,""end"":25,""text"":""1107922, 4955"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",13.645,"[МОЭСК МС] #1107922, 4955 В отчете о выполненных работах в АРМ диспетчере отсутствуют координаты","2023-08-25T10:53:49.138101Z"
838,"1","2023-08-25T10:54:00.434138Z",703535,"[{""start"":17,""end"":61,""text"":""Процесс распознавания не завершается успешно"",""labels"":[""TITLE""]},{""start"":0,""end"":16,""text"":""МРСК ЦиП. НИОКР."",""labels"":[""PROJECT""]}]",10.084,"МРСК ЦиП. НИОКР. Процесс распознавания не завершается успешно","2023-08-25T10:54:00.434197Z"
839,"1","2023-08-25T10:54:18.757951Z",701337,"[{""start"":18,""end"":139,""text"":"" в АРМ Диспетчера во вкладке Назначение заданий реализовать вывод столбцов Дата поступления МЛ в АРМ, Категория МЛ №4289"",""labels"":[""TITLE""]},{""start"":14,""end"":18,""text"":""4289"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",17.036,"[МОЭСК МС] #HD4289  в АРМ Диспетчера во вкладке Назначение заданий реализовать вывод столбцов Дата поступления МЛ в АРМ, Категория МЛ №4289","2023-08-25T10:54:18.758006Z"
840,"1","2023-08-25T10:54:25.980222Z",635781,"[{""start"":9,""end"":61,""text"":""Анализ задач ТП. Консультация разработчиков. 05.2022"",""labels"":[""TITLE""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",5.897,"[КСК МС] Анализ задач ТП. Консультация разработчиков. 05.2022","2023-08-25T10:54:25.980275Z"
841,"1","2023-08-25T10:54:38.575508Z",710854,"[{""start"":19,""end"":117,""text"":""При отмене в ЦК с приложением платежного документа после импорта в КБ вложение появляется в заявке"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":14,""end"":18,""text"":""3825"",""labels"":[""ID""]}]",11.417,"[МОЭСК МС] #HD3825 При отмене в ЦК с приложением платежного документа после импорта в КБ вложение появляется в заявке","2023-08-25T10:54:38.575559Z"
842,"1","2023-08-25T10:54:54.092228Z",810109,"[{""start"":28,""end"":71,""text"":""Вылетают приложения в определенных районах."",""labels"":[""TITLE""]},{""start"":20,""end"":27,""text"":""1872596"",""labels"":[""ID""]},{""start"":1,""end"":17,""text"":""МРСК ЦиП и Центр"",""labels"":[""PROJECT""]}]",14.286,"[МРСК ЦиП и Центр] #1872596 Вылетают приложения в определенных районах. ","2023-08-25T10:54:54.092281Z"
843,"1","2023-08-25T10:55:55.602417Z",721535,"[{""start"":22,""end"":52,""text"":""Необходимо обновить сертификат"",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1058056"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",25.103,"[МОЭСК МС] #HD1058056 Необходимо обновить сертификат","2023-08-25T10:55:55.602470Z"
844,"1","2023-08-25T10:56:05.409219Z",686023,"[{""start"":22,""end"":80,""text"":""В \""Отчет по выполненным работам\"" не выгружаются фотографии"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]},{""start"":14,""end"":21,""text"":""1339045"",""labels"":[""ID""]}]",8.633,"[МРСК ЦиП] #HD1339045 В ""Отчет по выполненным работам"" не выгружаются фотографии","2023-08-25T10:56:05.409278Z"
845,"1","2023-08-25T10:56:15.701653Z",689256,"[{""start"":23,""end"":62,""text"":""Ошибка отправки точки обхода на планшет"",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""50367"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",9.05,"[МРСК СевКав] #HD50367 Ошибка отправки точки обхода на планшет","2023-08-25T10:56:15.701708Z"
846,"1","2023-08-25T10:56:24.626934Z",717568,"[{""start"":26,""end"":76,""text"":""Частично не передались показания из ПАК МК в Омнис"",""labels"":[""TITLE""]},{""start"":20,""end"":25,""text"":""51780"",""labels"":[""ID""]},{""start"":1,""end"":15,""text"":""Россети ЦиП МС"",""labels"":[""PROJECT""]}]",7.744,"[Россети ЦиП МС] #HD51780 Частично не передались показания из ПАК МК в Омнис","2023-08-25T10:56:24.626986Z"
847,"1","2023-08-25T10:56:35.523346Z",653645,"[{""start"":19,""end"":70,""text"":""в КИС Баланс не импортировались фотоматериалы из ЦК"",""labels"":[""TITLE""]},{""start"":11,""end"":17,""text"":""963970"",""labels"":[""ID""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",9.606,"[МОЭСК] #HD963970  в КИС Баланс не импортировались фотоматериалы из ЦК","2023-08-25T10:56:35.523398Z"
848,"1","2023-08-25T10:56:44.378674Z",815819,"[{""start"":20,""end"":58,""text"":""Задвоение ПУ в отчете распознавания ПУ"",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]},{""start"":12,""end"":19,""text"":""1907910"",""labels"":[""ID""]}]",7.696,"[МРСК ЦиП] #1907910 Задвоение ПУ в отчете распознавания ПУ ","2023-08-25T10:56:44.378735Z"
849,"1","2023-08-25T10:56:53.748328Z",706859,"[{""start"":23,""end"":51,""text"":""Не прошла интеграция ПАК-SAP"",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1437344"",""labels"":[""ID""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]}]",7.87,"[МРСК Центр] #1437344  Не прошла интеграция ПАК-SAP","2023-08-25T10:56:53.748384Z"
850,"1","2023-08-25T10:57:03.367994Z",715808,"[{""start"":27,""end"":90,""text"":""Нет возможности изменить тип ПУ при редактировании акта допуска"",""labels"":[""TITLE""]},{""start"":14,""end"":26,""text"":""1049708 4439"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",7.819,"[МОЭСК МС] #HD1049708 4439 Нет возможности изменить тип ПУ при редактировании акта допуска ","2023-08-25T10:57:03.368051Z"
851,"1","2023-08-25T10:57:09.825292Z",728674,"[{""start"":17,""end"":62,""text"":""Тестирование и отгрузка обновлений заказчику."",""labels"":[""TITLE""]},{""start"":0,""end"":16,""text"":""[NE PЕ] МРСК СК."",""labels"":[""PROJECT""]}]",5.13,"[NE PЕ] МРСК СК. Тестирование и отгрузка обновлений заказчику.","2023-08-25T10:57:09.825351Z"
852,"1","2023-08-25T10:57:18.355538Z",743505,"[{""start"":23,""end"":85,""text"":""Доработка печатной формы отчета Статистика обработки маршрутов"",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""53230"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",7.365,"[МРСК СевКав] #HD53230 Доработка печатной формы отчета Статистика обработки маршрутов","2023-08-25T10:57:18.355603Z"
853,"1","2023-08-25T10:57:29.083568Z",540750,"[{""start"":19,""end"":87,""text"":""Не сохраняются новые данные в карточке установки ТТ (Внутренний баг)"",""labels"":[""TITLE""]},{""start"":0,""end"":18,""text"":""МРСК ЦиП и Центра."",""labels"":[""PROJECT""]}]",9.549,"МРСК ЦиП и Центра. Не сохраняются новые данные в карточке установки ТТ (Внутренний баг)","2023-08-25T10:57:29.083621Z"
854,"1","2023-08-25T10:57:38.640419Z",565199,"[{""start"":11,""end"":53,""text"":"" (Задача по письму) В БД МС попали л\/c МКД"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""Казань. МС."",""labels"":[""PROJECT""]}]",8.094,"Казань. МС. (Задача по письму) В БД МС попали л/c МКД","2023-08-25T10:57:38.640475Z"
